web-scraper-order,web-scraper-start-url,nama,komentar
"1583431904-2166","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","rud yana",""
"1583431904-6528","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Paylater denda 2000/hari sudah seperti koprasi pemerasan rakyat ini .apus aja paylater itu gk guna"
"1583431904-7199","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Apasih disuruh upgrade foto selfie pake ktp udha bener eh tulisannya malah jenis id salah / ga pake kartu ID asli"
"1583431904-5617","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek hanya mentingin diri sendiri. Tak mau tau nasib driver nya."
"1583431904-6060","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Paket langganan lama2 mengecewakan maunya mau hemat tp kalau beli jadinya malah boros."
"1583431904-5020","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Vocernya terlalu mahal. Masak Sampek harus habis 40ribu baru dapat vocer 10ribu. Gak ada kebijakan sama sekali"
"1583431904-7116","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gak bisa dibuka sejak kemarin. Sayangnya gojek telah berhenti. Gitu terus kalo mau buka godrive. Tolong dibenerin"
"1583431904-4055","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","rand viggos",""
"1583431904-2347","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Utami Lestari",""
"1583431904-5269","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kasihan sama driver gojek sekarang, 12 jam lebih pada gak tutup poin, jadi sungkan mau order, pindah grab ahh"
"1583431904-2475","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Taruna Sanjaya",""
"1583431904-7280","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Masa penumpang si yg harus bayar asuransi 4000 . Merugikan . Semoga ada aplikasi yg lebih manusiawi ."
"1583431904-2515","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","bhonpai kodok",""
"1583431904-6477","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Beli voucher go food padahal masa berlaku nya masih 2 hari lgi tapi ga bisa di pakai. Padahal ini vouchernya saya beli, tapi ga bisa dipake sama sekali"
"1583431904-2572","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","TRISTAN Z. P",""
"1583431904-811","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Siti Nurhasanah",""
"1583431904-7578","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Susah dapat voucher....udh melanggan k gojek dr dulu,,,apa sy pindah k sebelah ya yg selalu ngasih promo..."
"1583431904-3299","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","arek asriati",""
"1583431904-1481","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Santoso Alex",""
"1583431904-2084","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","hitzlampung _",""
"1583431904-6976","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","error teruuussss.. posisi sukabumi tp titik nya di jakarta.. bukan sekali dua kali kaya gitu.. sering bahkan sering bangettttttttt"
"1583431904-5397","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Nyesel bener"" nyesel. Gua masuk gk bisa di aku gua? Udah tlfon customer katanya suruh sabar lg loging tp gua bener"" gk doat kode otp tiap hari gua tunggu gua berusaha sabar samapi gua uninstal trus gua instal lg tp tetep sama aja. Gojek makin parah gua gk mau pake gojek lg. Pake aplikasi lain aja. K...Ulasan Lengkap"
"1583431904-4507","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terlalu banyak makan uang drivernya,membuat driver susah dengan sistem performa.gak perduli orderan fiktif atau di cancel customer dan customer gak bisa di hubungi.percuma kasih alasan kalo performa turun naik susah. Kasian para driver,mereka mencari nafkah untuk keluarganya."
"1583431904-4525","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Et oderan langka amat ya, ampe ga bisa makan enak pisan, kalo sehari dari pagi sampai jam 12 malam dapet 4 order, di kali 8000, jadi berapa ya, untuk sementara saya pakumin aja dulu dah aplikasi penumpang, biarin dah nganter anak sendiri dulu, makan sama tempe goreng aja ga usah pake gopud dulu,"
"1583431904-1639","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Generasi Muda NU",""
"1583431904-6321","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi goblok tlp berkali2 ke cs malah nyerocos ga dengerin laporan. Udh lapor 7 hr yg lalu g da solusi . W mau bayar paylater lapor k gojek mnta ubah no hp krna yg itu udh g aktf udh isi form ni itu foto selfi sm ktp smpe skrg gbsa d ubah no hp nya lapor gada jawaban. Akhirnya denda udh 46 rb . S...Ulasan Lengkap"
"1583431904-6912","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Makin parah aja nie goajek setiap order n hujan kaya gini"
"1583431904-7719","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi yg buruk... Yg banyak makan keuntunga"
"1583431904-6990","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek tidak memperhitungkan kesejahteraan mitra... Di palu gojek rekrut driver terus sedangkan pengguna tidak seimbang dengan driver.. lebih banyak driver daripada orderan Trus Opik +1 berkeliaran.. Membuat driver semakin terpuruk.. jangankan tupo, orderan aja susah.. akibat kebanyakan DRIVER.."
"1583431904-6057","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sekarang fitur gopoin udah ga ada. . . Padahal lumayan buat potongan diskon"
"1583431904-6440","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi tidak membantu masyarakat warga negara Indonesia ...semenjak pergantiannya Nadiem Makarim jadi Mentri ..GOJEK sudah berubah tidak seperti dulu..lagi.."
"1583431904-4744","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Perbaiki lg, saya transfer uangnya ga masuk ke rekening saya...bagaimana itu...????!!!!!"
"1583431904-3326","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","SARYANTO RIESCA",""
"1583431904-6245","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Malu woyyy ngasih promo kaga ikhlas tau2 voc ilang kan kampreetttt !!!! Ngeprank aja lu bisa nya 👎👎"
"1583431904-904","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ledy Herlandi",""
"1583431904-2259","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Superwin Foam",""
"1583431904-2100","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Siti Muniroh",""
"1583431904-6933","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Voucer gojek sedikit sekali. Banyak iklan saja. 🙅"
"1583431904-4570","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek makin lama makin parah Tolong buat aturan lebih ketat ke driver"" yg malas Sekiranya kalau tidak mau kerja jgn kerja di gojek kalo hanya bisa nyusahin pengguna Setiap ordeer kalo kejauh pasti minta cancel Alasan nya berbagai macam Kejauhan / ongkir ga sesuai ,ga bawa uang,pas lg ga mau narik dl...Ulasan Lengkap"
"1583431904-2674","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Hastika Riani",""
"1583431904-5417","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","aplikasi ga ada promo nya,sekali ada promo ga bisa pake kodenya mending pake grab aja."
"1583431904-2837","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Raka Ardiwan",""
"1583431904-796","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","MOCH YUSUF",""
"1583431904-6199","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Perangkat kena suspend. Aturan bodoh Sama aja mengurangi pelanggan. Entah nanti ada berapa ribu perangkat yang takan bisa gunakan gojek. Bintang satu aja."
"1583431904-1593","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","galih azy27",""
"1583431904-6474","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi bobrok, tidak seperti dulu. Bnyak potongan, transaksi pkai gopay pun kena ongkir. Mau cepat kaya yg mengelola gojek ini. Parah"
"1583431904-6142","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Devices saya dibekukan oleh gojek sudah 3 bulan, ini gimana jek? ribet minjem hape temen terus. Kalo nggak karena nasionalis saya udah pindah ke grab."
"1583431904-7283","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Email saya terdaftar tapi belum pernah daftar pake email ini,harusnya pihak gojek menyediakan login lewat email."
"1583431904-5573","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Voucher referal masih 7 hari kok ilang, ga niat ngasih referal? Belum di pake udah ngilang"
"1583431904-4569","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Udah kagak perlu lagi komen panjang lebar. Kagak ada gunanya. Kepada para komandan,sesegera mungkin cepat realisasikan aja wacana UNINSTALL aplikasi ini . Kagak perlu tunggu tenggat waktu . Dan nggak perlu takut kagak makan. Ingat Alloh SWT sudah menjamin rezeki tiap-tiap manusia. Yang pasti LAWAN D...Ulasan Lengkap"
"1583431904-7508","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya pernah dpt tlp dr operator yg mengaku dr go pay, semoat tergiur krn dijanjian mendapat gopay, trnyta penipu"
"1583431904-860","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dhea Sitorus",""
"1583431904-3015","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fikki cool",""
"1583431904-2069","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","hasan hasanudin",""
"1583431904-5659","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dulu sering dapat voucher goride tiap minggu sekarang 1 bulan gk dapat2, mohon vouchernya supaya berlangganan terus gak pindah ke sebelah. Makasih"
"1583431904-7359","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pesen makanannya 2 datengnya cuman 1, uadah itu bayar nya 2, driver nggak ramah, baru kali ini saya ketemu driver kayak gitu"
"1583431904-1213","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sulton Setiawan",""
"1583431904-5888","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi komunis yg menyiksa bawahan nya sendiri(driver). Aplikasi anak bangsa cuma tinggal nama. Sekarang nama nya aplikasi komunis"
"1583431904-2285","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Arif Maulana",""
"1583431904-1089","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bayu Purwanto",""
"1583431904-5357","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ribet pake gojek, login aja hrs pake nomer hp, klo nomernya ganti, eh hrs bkin akun baru lagi!! Trs buka gojek knapa gk bisa pakai wifi (server sibuk sedang diperbaiki) mulu..tp pake data malah bisa..aneh banget!! Respon woy byk yg protes jangan diem aja dong!!!"
"1583431904-7363","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Makin mahal pelayanan sopir taksi ga ada ramah2nya, harga goo food sama harga di warung aslinya selisih jauh. Unisntal now..."
"1583431904-3409","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Maryati Thea",""
"1583431904-6004","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kemarin pesen makanan, padahal makanannya deket denganku, Tapi milih drivernya jauh banget dari tempat makan, jadi nunggu lama deh, kecewa, saolnya udah laper. Tolong di perbaiki ya kak, pilih yang deket kalo soal makanan."
"1583431904-3669","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Daru Risgintoro",""
"1583431904-6998","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","1. Seharusnya poin tdk perlu hangus! 2. Tuk pengisian saldo gopay kmrn sya cb tdk bs lewat m-banking 3. Lebih enak poin bs d tukarkn dgn pulsa or voucher gojek"
"1583431904-7094","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ini gmna saya belanja online bayar pake gopay , gopay hilang tp tagihan masih tetep , tlong bisa kembalikan saldo saya apa tidak , sangat merugikan"
"1583431904-2829","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Timur Tragedi",""
"1583431904-1518","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","toro lai",""
"1583431904-7158","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ngga Recomended bgt,,, Jarang ada Promo untuk pesan Food juga ada biaya aplikasi 25rbu sebulan. Yang lain mahh Gratis,ini.mahh bayar."
"1583431904-3470","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Darman Bhida",""
"1583431904-6063","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong disaring untuk driver2 sekarang. Untuk apa ada gojek yang mempermudah hidup tetapi malah menjadi menyusahkan seperti ini. Apalagi yang menjadi driver gofood."
"1583431904-5082","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya driver gojek medan sungguh sangat menyesal dgn ad system yg sangat aneh sekali keluar pagi atau ngk tetap juga anyep kalau saya sungguh sangat menyesal krn hrs korbankan grab saya utk mutasi masuk driver gojek tlng lah jgn sprti ini buat"
"1583431904-2363","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","imah nurhalimah",""
"1583431904-4917","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","setelah di update kalo mau masuk suka lemot , biasanya lancar tanpa kendala . ini mau login aja muter² terus ajee aaiisshhh"
"1583431904-3459","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Aji Astopo",""
"1583431904-3107","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wahyu Setyowati",""
"1583431904-4808","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sering eror dan gak bisa dipake , udah di restart udah di reUninstal masih juga gak bisa dipake eror terus. Bikin eneg pake gojek."
"1583431904-716","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Iqbal Ahdagita Elbadra",""
"1583431904-841","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Agustina Mayang Sari",""
"1583431904-4031","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Windi Chandra",""
"1583431904-3757","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Aldie Galaxi",""
"1583431904-6033","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Biaya nya makin mahal , dulu cuma 7ribuan tapi sekarang malah 12ribuan dan pas login nunggu kode otp lama sekali"
"1583431904-3514","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ria Siska",""
"1583431904-1973","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ahnaf Fauzan",""
"1583431904-4497","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kalo mau mobil nya rapih bersih bawa mobil sendiri dong driver di salahin situ bayar berapa emang saya pikir sesuai ama pelayanan..helo 9rb perak yang naik ber empat..situ bayar berpa per orang jangan naik gocar lah naik odong odong aja..angkot aja 5rb per orang mahalan angkot liat kondosi angkot ka...Ulasan Lengkap"
"1583431904-2454","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Lalu Gian",""
"1583431904-5346","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kenapa gojek menghilangkan voucher 15rb yg biasanya didapat akun customer setiap bulan. Kmi yg biasa pesen mkanan via gofood , jadi mikir mikir keras lagi mau beli. Mana ongkir naik pula. Kecewa. Kalo gini, kasian drivernya jugaaa jadi sepi order. Perbaiki lagi dong gojek."
"1583431904-3207","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","diwarohman junaedi",""
"1583431904-3306","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","agus sabing",""
"1583431904-3620","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","captain dimas",""
"1583431904-1174","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","you dhie",""
"1583431904-7319","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek makin ngaco...hampir kena tipu sama tlvn yg mengatas namakan gojek minta kode verifikasi,,trus mesen makanan harga 75 tiba2 pas udah di pickup driver keganti jadi 150..gilaaaa"
"1583431904-2688","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","yudhian yudhian dhian",""
"1583431904-7716","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pencuri 1.saya pernah beli pulsa + voucher game Tapi voucher gamenya tidak ada 2.malam ini saya beli paket data bicara tapi tidak masuk sedangkan aplikasi berhasil"
"1583431904-5407","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Nyesel gw 2x pake payleter 5000 biaya langganan maret 12500 ini mh bukan ngebantu tpi ngerampok jdi saya harus bayar 17500 udah 2x saya gini truss tiap pake payleter biaya langgananya bikin nyesek Mohon kasih nyaman penumpang dong .."
"1583431904-7468","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kenapa kalo mau upgrade ke premium itu lama banget diacc2 nya?padahal udh berkali2 buat ngelengkalin datanya. Kesel amat. Mane aplikasinya diupgrade mulu wkwk gak guna"
"1583431904-2995","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Tifah Latifah",""
"1583431904-2060","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","ririnsiti farida",""
"1583431904-5692","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sekarang kok jd banyak driver yg nolak, saya berapa kali pesan dapat driver yg dkt posisi nya sama saya tapi berapa kali pula di cancel mana trip nya masih kecil². Kemarin² walaupun dpt driver yg trip gak terlalu jauh tp trip nya banyak langsung angkut saja. Apa krna bnyk driver yg milih orderan skr...Ulasan Lengkap"
"1583431904-1067","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Marsuwi Punidin",""
"1583431904-7073","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tarif ongkir terlalu mahal.masa pesen nasi harga 4 rb ongkirnya 7000 jaraknya padahal deket masa sama sama yg jarak jauh.lebih di sesuaikan antara jarak sama harga pesenan"
"1583431904-3351","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muhamad Sulton",""
"1583431904-4876","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","saya kecewa, jek !! ni vocer 10rb berlaku potongan harga makanan apa biaya antar sih !! ga jelas !!"
"1583431904-4640","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","kemaren ada yg share katanya sek mubeng bakalan lebih di cepetin dapetnya, sek ngetem di t4 rame atau di 1 tempat bakalan tetep di kasih 1 jam 1. kui ki pie? aq wingi ro mau sedino mubeng yo podo ae 1 jam 1, ngerti ra 1 jam mubeng ki wes tekan ngendi, bensin'e es entek piro? panas2an, udan2an.. mata...Ulasan Lengkap"
"1583431904-3869","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ari Anhar",""
"1583431904-6109","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong donk klo mau nonaktifkan sementara akun customer nya di liat dlu krna apa dan salah siapa..kok yg salah krna resto tutup trus sampe berkali2 jd akun aku dibekukan..gimana sih ..kecewa banget"
"1583431904-7005","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Naik harga se enaknya aplikasi pe'a, CEO nya udah gak becus, aplikasi kok pending nya lama manajemen nya kurang baik."
"1583431904-2244","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Nurhana Fitroh",""
"1583431904-2576","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","oraygates",""
"1583431904-4580","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ga ada yg namanya apk anak bangsa, dibalik semuanya, pasti ada anak bangsawan dunia. Btw stok driver nya dikit untuk jam petang, tindak lebih lagi untuk driver yg cancelin sengaja. Kasih pelanggan space buat turunin rating mereka jika terjadi"
"1583431904-5690","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bikin susah driver, susah mau dapat oderan. Driver mitra tidak bisa memenuhi kebutuhan keluarga. Salah sedikit suspend atau putus mitra. Tolong di perbaiki sistem gojek ini."
"1583431904-1838","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","dian asifa",""
"1583431904-3372","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Jefri Jefri",""
"1583431904-5157","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Jangan cuma pengguna yang didenger keluhan nya, driver pun punya urusan masing"", ente enak cuma tinggal duduk di ruangan ber ac tinggal nunggu gaji bulanan aja, lah kita driver kalo gak ada orderan ya gak makan, jadi masukan saya si perbaiki deh sistem nya sebelum anda semua kena karma nya"
"1583431904-6908","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ribet gojek skrg..masa akun gonek sy gk bisa di gunakan...di hp sh klo orxer gofood ad tulisan masukan alamat..apa itu lebih enak grab..."
"1583431904-1500","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Tb Simatupang",""
"1583431904-6829","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pont rewardnya sdh ga ada lagi ya setiap penggunaan aplikasi"
"1583431904-2956","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583431904-6121","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek sekarang makin parah sistem y.. Kembalikan sistem gojek dahulu.. Kasian driver yg keluar pagi smpe mlm hnya d kasih 5 orderan... Kembalikan sistem driver dulu.. Tanpa driver gojek tidak akan berkembang sampai skarang"
"1583431904-3483","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wahyu Wardana",""
"1583431904-2500","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","kusno baru coba, lumayan bisa YouTube sampai puas.",""
"1583431904-898","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ahmadi Imam",""
"1583431904-3085","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wendhe Ahmad",""
"1583431904-2319","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bus Tomi",""
"1583431904-4775","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Akun dibekuin cuma gara"" sering cancel, padahal saya nungguin hampir 1 jam nggak ada driver yang nerima orderan karena masalah banjir jalan ngk bisa dilewatin drivernya yang suruh cancel, sama dapetnya kejauhan posisi drivernya, cuma gara"" itu akun dibekuin 1 jam, gara"" sering cancel👎👎👎👎"
"1583431904-5046","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","saya pelanggan setia gojek sangat2 kecewA.... karena sekarang saya sudah dikasih vocer gratis...dan akhirnya beli vocer langganan pun saya beli...ga taunya sekarang minimal pembeliannya larang itu pun hanya 12ribu... gimana nasib2 kami anak2 kuliah yg hanya dpt kuliah dari jauh ..berharap makan enak...Ulasan Lengkap"
"1583431904-2964","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","jamal santoso",""
"1583431904-5111","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kok voucher nya ditarik lagi ya? Padahal blm ke pake si, baru mau pake eh udah ilang,"
"1583431904-1669","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Andrian Hadi",""
"1583431904-5910","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek sekarang gini amat ya...Ceo baru makin Parah...gak ada gebrakan nya...voucher go food gak ada...Malah voucher Gak jelas...msh mendingan Pak nadiem berani bergerak...ini mah makin Turun aja Kemampuan gojek..parah...Udh gitu order Goride atau gofood dapet Driver nya jarak nya 1.000 kilometer...k...Ulasan Lengkap"
"1583431904-1867","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mitha Galingging",""
"1583431904-3308","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fika Selviana",""
"1583431904-3501","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gb Jkt",""
"1583431904-2331","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","YUYU GIGI",""
"1583431904-4873","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","asalam mualaikum gojeg ,kenapa yh makin kesini makin buruk saja pelayanan nya saya dapat gored dereper nya jauh banget,saya jadi telat berangkat ke kantor"
"1583431904-4536","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ga punya rasa belas kasihan untuk para driver. Mereka berusaha dengan sekuat tenaga untuk membesarkan PT Gojek Indonesia. Dzolim dengan sistem yg baru."
"1583431904-7389","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Penyakit lama selalu terulang, GPS udah aktif tapi tetap di tidak terdeteksi aplikasi dan tetap diminta untuk aktifkan GPS"
"1583431904-2754","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rudy Juniardi",""
"1583431904-4026","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","joko purnomo",""
"1583431904-3934","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bibie Sentral",""
"1583431904-865","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","m raffi",""
"1583431904-6241","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Makin lama makin mahal harga kadang berubah ubah padahal tujuan nya sama"
"1583431904-3461","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Heriadi Slamet",""
"1583431904-6264","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gila gojek tarif yg parah....natal tahun baru naik trus ongkirnya...padahal di aplikasi GRAB jauh lebih murah. dan banyak promo gratis gofood nya...sementara gojek pelit kasihan para driver yg sulit dapat order karena aplikasi anak bangsa yg cuma mikirin untung perusahaan doank.... Mati Lo gojek...p...Ulasan Lengkap"
"1583431904-1320","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dhika Andhika Mahardika",""
"1583431904-1921","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pemburu Uang",""
"1583431904-1294","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Yayu Mardiani",""
"1583431904-6148","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ada solusi gak, Go ride udah stngh perjalanan. Di tengah jalan ban motor bocor. Padahal pembayaran pakai go pay. Ganti driver bayar dobel, posisi tengah malam. Respon secepatnya!!!"
"1583431904-2848","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ari Prasetyo",""
"1583431904-4715","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Banyak alasan driver nya kalau ngak mau .... Ngak usah terima orderan donk... Kita sebagai order butuh ....bukan mau cancel2 aja....lihat rate yang order"
